timestamp,robot_id,location,avg_torque,avg_vibration,avg_power,avg_temperature,avg_joint_movement,avg_anomaly_score,avg_oee,count_critical,count_warning,count_normal,total_downtime_hrs,total_cost_failure,total_savings,total_carbon_saving,avg_defect_rate,total_energy_waste
2024-01-21,IRB_6700_03,Assembly_Line_A,67.13,1.87,433.74,38.96,111.95,5.57,0.84,0,0,96,0.0,0.0,0.0,0.0,0.53,126.4
2024-01-22,IRB_1200_01,Quality_Check,54.74,1.92,421.24,47.02,86.41,9.02,0.65,0,0,96,0.0,0.0,0.0,0.0,0.59,143.6
2024-01-22,IRB_1200_02,Assembly_Line_B,68.27,0.78,367.62,46.34,105.03,15.46,0.83,0,0,96,0.0,0.0,0.0,0.0,0.56,155.1
2024-01-22,IRB_1200_03,Welding_Station,71.35,1.33,381.25,38.38,89.05,9.33,0.69,0,0,96,0.0,0.0,0.0,0.0,0.6,158.4
2024-01-22,IRB_1200_04,Assembly_Line_A,55.01,1.35,250.93,40.95,108.87,13.33,0.84,0,0,96,0.0,0.0,0.0,0.0,0.5,150.4
2024-01-22,IRB_1200_05,Painting_Station,42.81,0.8,310.84,52.8,85.79,20.86,0.68,0,0,96,0.0,0.0,0.0,0.0,0.53,132.6
2024-01-22,IRB_6700_01,Quality_Check,61.37,1.43,432.73,45.21,108.43,5.12,0.83,0,0,96,0.0,0.0,0.0,0.0,0.56,156.6
2024-01-22,IRB_6700_02,Packaging_Line,70.05,1.66,311.73,38.39,115.29,10.6,0.87,0,0,96,0.0,0.0,0.0,0.0,0.53,140.0
2024-01-22,IRB_6700_03,Assembly_Line_A,67.1,1.87,433.13,38.74,111.42,5.8,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,147.2
2024-01-23,IRB_1200_01,Quality_Check,55.0,1.93,419.42,47.03,85.85,8.14,0.64,0,0,96,0.0,0.0,0.0,0.0,0.57,138.3
2024-01-23,IRB_1200_02,Assembly_Line_B,68.14,0.77,364.64,46.49,105.22,14.84,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,148.6
2024-01-23,IRB_1200_03,Welding_Station,71.35,1.35,379.87,38.65,89.36,9.07,0.69,0,0,96,0.0,0.0,0.0,0.0,0.52,144.5
2024-01-23,IRB_1200_04,Assembly_Line_A,55.47,1.31,250.35,40.94,108.06,13.43,0.83,0,0,96,0.0,0.0,0.0,0.0,0.52,153.0
2024-01-23,IRB_1200_05,Painting_Station,43.19,0.79,308.18,52.96,85.63,21.35,0.68,0,0,96,0.0,0.0,0.0,0.0,0.54,159.6
2024-01-23,IRB_6700_01,Quality_Check,61.56,1.42,433.64,45.21,108.04,4.81,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,151.6
2024-01-23,IRB_6700_02,Packaging_Line,69.99,1.66,312.26,38.41,114.65,10.32,0.87,0,0,96,0.0,0.0,0.0,0.0,0.6,133.5
2024-01-23,IRB_6700_03,Assembly_Line_A,67.02,1.89,432.72,38.87,111.0,5.64,0.83,0,0,96,0.0,0.0,0.0,0.0,0.52,143.0
2024-01-24,IRB_1200_01,Quality_Check,55.05,1.93,419.25,46.99,86.41,7.51,0.65,0,0,96,0.0,0.0,0.0,0.0,0.58,140.5
2024-01-24,IRB_1200_02,Assembly_Line_B,67.44,0.76,365.7,46.4,105.2,15.57,0.84,0,0,96,0.0,0.0,0.0,0.0,0.55,159.6
2024-01-24,IRB_1200_03,Welding_Station,71.54,1.35,378.68,38.64,89.29,8.69,0.69,0,0,96,0.0,0.0,0.0,0.0,0.57,133.1
2024-01-24,IRB_1200_04,Assembly_Line_A,55.64,1.33,249.91,40.93,108.22,13.19,0.83,0,0,96,0.0,0.0,0.0,0.0,0.56,135.5
2024-01-24,IRB_1200_05,Painting_Station,42.96,0.8,311.78,52.73,85.78,20.74,0.68,0,0,96,0.0,0.0,0.0,0.0,0.56,157.1
2024-01-24,IRB_6700_01,Quality_Check,61.35,1.41,433.89,45.35,108.72,5.55,0.84,0,0,96,0.0,0.0,0.0,0.0,0.6,147.6
2024-01-24,IRB_6700_02,Packaging_Line,69.95,1.65,313.45,38.47,115.28,9.7,0.87,0,0,96,0.0,0.0,0.0,0.0,0.56,140.5
2024-01-24,IRB_6700_03,Assembly_Line_A,66.88,1.88,433.6,38.68,112.16,5.95,0.84,0,0,96,0.0,0.0,0.0,0.0,0.58,136.6
2024-01-25,IRB_1200_01,Quality_Check,54.92,1.92,419.25,46.98,86.57,8.86,0.65,0,0,96,0.0,0.0,0.0,0.0,0.53,150.1
2024-01-25,IRB_1200_02,Assembly_Line_B,68.11,0.78,364.1,46.38,105.22,15.43,0.84,0,0,96,0.0,0.0,0.0,0.0,0.55,147.4
2024-01-25,IRB_1200_03,Welding_Station,71.52,1.36,379.39,38.42,89.41,8.72,0.69,0,0,96,0.0,0.0,0.0,0.0,0.54,131.7
2024-01-25,IRB_1200_04,Assembly_Line_A,55.01,1.33,250.28,41.05,107.97,13.8,0.83,0,0,96,0.0,0.0,0.0,0.0,0.59,136.8
2024-01-25,IRB_1200_05,Painting_Station,43.35,0.79,310.06,52.84,85.09,20.87,0.68,0,0,96,0.0,0.0,0.0,0.0,0.52,119.6
2024-01-25,IRB_6700_01,Quality_Check,61.83,1.41,436.18,45.26,107.24,4.5,0.82,0,0,96,0.0,0.0,0.0,0.0,0.54,148.4
2024-01-25,IRB_6700_02,Packaging_Line,69.82,1.64,312.71,38.49,114.66,9.69,0.87,0,0,96,0.0,0.0,0.0,0.0,0.56,154.5
2024-01-25,IRB_6700_03,Assembly_Line_A,67.1,1.88,435.54,38.79,111.25,6.19,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,139.6
2024-01-26,IRB_1200_01,Quality_Check,55.0,1.93,418.86,47.11,86.22,9.36,0.64,0,0,96,0.0,0.0,0.0,0.0,0.55,139.2
2024-01-26,IRB_1200_02,Assembly_Line_B,68.12,0.79,367.08,46.42,105.55,14.54,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,123.2
2024-01-26,IRB_1200_03,Welding_Station,71.9,1.35,378.57,38.47,89.08,9.36,0.69,0,0,96,0.0,0.0,0.0,0.0,0.54,149.5
2024-01-26,IRB_1200_04,Assembly_Line_A,55.71,1.34,249.48,40.9,108.34,14.57,0.83,0,0,96,0.0,0.0,0.0,0.0,0.51,123.9
2024-01-26,IRB_1200_05,Painting_Station,43.26,0.78,309.47,52.97,86.35,21.24,0.69,0,0,96,0.0,0.0,0.0,0.0,0.58,136.8
2024-01-26,IRB_6700_01,Quality_Check,61.71,1.41,434.7,45.25,108.29,5.95,0.83,0,0,96,0.0,0.0,0.0,0.0,0.56,134.8
2024-01-26,IRB_6700_02,Packaging_Line,69.42,1.62,313.5,38.32,114.39,8.75,0.87,0,0,96,0.0,0.0,0.0,0.0,0.56,145.4
2024-01-26,IRB_6700_03,Assembly_Line_A,67.23,1.89,434.29,38.67,112.3,5.59,0.84,0,0,96,0.0,0.0,0.0,0.0,0.59,145.2
2024-01-27,IRB_1200_01,Quality_Check,55.18,1.94,419.13,46.87,86.73,7.11,0.65,0,0,96,0.0,0.0,0.0,0.0,0.51,140.3
2024-01-27,IRB_1200_02,Assembly_Line_B,68.0,0.78,365.04,46.36,105.54,15.27,0.84,0,0,96,0.0,0.0,0.0,0.0,0.54,161.6
2024-01-27,IRB_1200_03,Welding_Station,71.57,1.35,380.87,38.4,89.12,9.48,0.69,0,0,96,0.0,0.0,0.0,0.0,0.5,158.0
2024-01-27,IRB_1200_04,Assembly_Line_A,55.18,1.35,248.97,41.13,108.04,13.47,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,139.5
2024-01-27,IRB_1200_05,Painting_Station,43.2,0.8,310.58,52.63,86.34,20.01,0.68,0,0,96,0.0,0.0,0.0,0.0,0.56,118.6
2024-01-27,IRB_6700_01,Quality_Check,61.56,1.43,436.64,45.16,108.28,5.2,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,152.5
2024-01-27,IRB_6700_02,Packaging_Line,69.98,1.66,314.4,38.41,115.24,10.04,0.87,0,0,96,0.0,0.0,0.0,0.0,0.54,138.9
2024-01-27,IRB_6700_03,Assembly_Line_A,67.11,1.88,434.72,38.8,111.1,5.37,0.83,0,0,96,0.0,0.0,0.0,0.0,0.59,140.9
2024-01-28,IRB_1200_01,Quality_Check,55.23,1.93,419.16,47.04,86.54,8.07,0.64,0,0,96,0.0,0.0,0.0,0.0,0.57,169.6
2024-01-28,IRB_1200_02,Assembly_Line_B,67.96,0.77,364.77,46.64,104.82,14.56,0.83,0,0,96,0.0,0.0,0.0,0.0,0.55,135.8
2024-01-28,IRB_1200_03,Welding_Station,71.58,1.35,380.94,38.59,89.36,9.51,0.69,0,0,96,0.0,0.0,0.0,0.0,0.56,159.0
2024-01-28,IRB_1200_04,Assembly_Line_A,55.23,1.34,248.31,40.86,108.23,14.2,0.84,0,0,96,0.0,0.0,0.0,0.0,0.57,156.3
2024-01-28,IRB_1200_05,Painting_Station,43.32,0.79,309.84,52.7,85.55,20.73,0.68,0,0,96,0.0,0.0,0.0,0.0,0.52,158.3
2024-01-28,IRB_6700_01,Quality_Check,61.77,1.41,435.64,45.48,107.93,4.65,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,152.7
2024-01-28,IRB_6700_02,Packaging_Line,69.75,1.66,312.26,38.5,115.05,9.97,0.87,0,0,96,0.0,0.0,0.0,0.0,0.52,132.5
2024-01-28,IRB_6700_03,Assembly_Line_A,67.16,1.89,434.23,38.73,111.6,5.47,0.83,0,0,96,0.0,0.0,0.0,0.0,0.58,147.6
2024-01-29,IRB_1200_01,Quality_Check,55.39,1.94,419.04,47.01,86.11,7.68,0.64,0,0,96,0.0,0.0,0.0,0.0,0.51,145.6
2024-01-29,IRB_1200_02,Assembly_Line_B,68.02,0.78,364.91,46.3,104.76,14.84,0.83,0,0,96,0.0,0.0,0.0,0.0,0.57,154.5
2024-01-29,IRB_1200_03,Welding_Station,71.73,1.36,380.25,38.44,88.8,9.06,0.68,0,0,96,0.0,0.0,0.0,0.0,0.51,147.8
2024-01-29,IRB_1200_04,Assembly_Line_A,55.25,1.33,250.21,40.91,107.86,14.08,0.83,0,0,96,0.0,0.0,0.0,0.0,0.52,150.1
2024-01-29,IRB_1200_05,Painting_Station,42.95,0.81,309.54,52.97,85.39,21.18,0.68,0,0,96,0.0,0.0,0.0,0.0,0.5,157.1
2024-01-29,IRB_6700_01,Quality_Check,61.56,1.42,435.64,45.26,108.54,5.34,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,155.5
2024-01-29,IRB_6700_02,Packaging_Line,69.56,1.64,313.35,38.42,115.02,9.65,0.87,0,0,96,0.0,0.0,0.0,0.0,0.51,148.8
2024-01-29,IRB_6700_03,Assembly_Line_A,67.43,1.86,435.93,38.78,111.59,5.32,0.84,0,0,96,0.0,0.0,0.0,0.0,0.57,158.2
2024-01-30,IRB_1200_01,Quality_Check,55.39,1.93,419.56,46.79,85.69,9.23,0.64,0,0,96,0.0,0.0,0.0,0.0,0.56,146.4
2024-01-30,IRB_1200_02,Assembly_Line_B,68.28,0.78,366.33,46.46,104.79,14.7,0.83,0,0,96,0.0,0.0,0.0,0.0,0.57,139.3
2024-01-30,IRB_1200_03,Welding_Station,71.78,1.32,377.51,38.46,89.9,9.37,0.69,0,0,96,0.0,0.0,0.0,0.0,0.55,151.4
2024-01-30,IRB_1200_04,Assembly_Line_A,55.36,1.34,251.01,40.89,107.68,12.9,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,154.8
2024-01-30,IRB_1200_05,Painting_Station,42.85,0.81,311.5,52.96,85.41,21.06,0.68,0,0,96,0.0,0.0,0.0,0.0,0.56,140.7
2024-01-30,IRB_6700_01,Quality_Check,61.32,1.4,436.62,45.11,108.7,5.79,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,139.4
2024-01-30,IRB_6700_02,Packaging_Line,69.33,1.64,312.46,38.34,114.93,9.58,0.87,0,0,96,0.0,0.0,0.0,0.0,0.58,147.4
2024-01-30,IRB_6700_03,Assembly_Line_A,66.85,1.88,434.38,38.77,111.4,4.76,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,142.9
2024-01-31,IRB_1200_01,Quality_Check,55.0,1.94,418.93,47.14,86.24,8.45,0.64,0,0,96,0.0,0.0,0.0,0.0,0.55,143.4
2024-01-31,IRB_1200_02,Assembly_Line_B,68.21,0.78,366.56,46.3,105.21,14.92,0.84,0,0,96,0.0,0.0,0.0,0.0,0.54,142.8
2024-01-31,IRB_1200_03,Welding_Station,71.63,1.37,379.85,38.26,89.31,10.03,0.69,0,0,96,0.0,0.0,0.0,0.0,0.52,135.2
2024-01-31,IRB_1200_04,Assembly_Line_A,55.36,1.36,250.98,41.11,108.1,13.72,0.83,0,0,96,0.0,0.0,0.0,0.0,0.57,150.4
2024-01-31,IRB_1200_05,Painting_Station,43.06,0.81,309.79,52.68,85.55,19.79,0.68,0,0,96,0.0,0.0,0.0,0.0,0.52,130.2
2024-01-31,IRB_6700_01,Quality_Check,61.14,1.43,432.66,45.12,108.17,5.35,0.83,0,0,96,0.0,0.0,0.0,0.0,0.55,141.8
2024-01-31,IRB_6700_02,Packaging_Line,69.75,1.65,313.08,38.49,115.05,10.43,0.87,0,0,96,0.0,0.0,0.0,0.0,0.55,139.7
2024-01-31,IRB_6700_03,Assembly_Line_A,67.59,1.9,433.99,38.89,110.77,5.21,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,132.4
2024-02-01,IRB_1200_01,Quality_Check,55.26,1.93,419.59,46.82,86.34,8.38,0.64,0,0,96,0.0,0.0,0.0,0.0,0.58,146.1
2024-02-01,IRB_1200_02,Assembly_Line_B,67.9,0.8,365.11,46.39,104.83,14.02,0.83,0,0,96,0.0,0.0,0.0,0.0,0.59,131.5
2024-02-01,IRB_1200_03,Welding_Station,71.96,1.35,381.39,38.43,89.54,9.2,0.69,0,0,96,0.0,0.0,0.0,0.0,0.53,146.5
2024-02-01,IRB_1200_04,Assembly_Line_A,55.39,1.35,251.0,41.06,108.03,14.08,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,132.3
2024-02-01,IRB_1200_05,Painting_Station,43.1,0.79,310.11,52.94,85.21,21.09,0.68,0,0,96,0.0,0.0,0.0,0.0,0.57,129.1
2024-02-01,IRB_6700_01,Quality_Check,61.45,1.43,434.69,45.31,108.86,4.63,0.84,0,0,96,0.0,0.0,0.0,0.0,0.59,144.1
2024-02-01,IRB_6700_02,Packaging_Line,69.98,1.64,313.22,38.28,114.77,9.73,0.87,0,0,96,0.0,0.0,0.0,0.0,0.62,132.6
2024-02-01,IRB_6700_03,Assembly_Line_A,67.23,1.87,433.18,38.89,111.69,5.17,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,147.1
2024-02-02,IRB_1200_01,Quality_Check,54.72,1.93,418.21,46.95,86.42,8.2,0.65,0,0,96,0.0,0.0,0.0,0.0,0.55,143.9
2024-02-02,IRB_1200_02,Assembly_Line_B,67.92,0.77,365.67,46.66,104.82,14.93,0.83,0,0,96,0.0,0.0,0.0,0.0,0.58,136.4
2024-02-02,IRB_1200_03,Welding_Station,71.75,1.34,379.45,38.59,89.19,9.03,0.69,0,0,96,0.0,0.0,0.0,0.0,0.54,130.6
2024-02-02,IRB_1200_04,Assembly_Line_A,55.44,1.34,248.96,40.96,108.31,14.12,0.84,0,0,96,0.0,0.0,0.0,0.0,0.57,147.4
2024-02-02,IRB_1200_05,Painting_Station,43.12,0.8,310.66,52.84,85.9,20.24,0.68,0,0,96,0.0,0.0,0.0,0.0,0.58,128.1
2024-02-02,IRB_6700_01,Quality_Check,62.0,1.4,434.9,45.25,108.13,4.89,0.83,0,0,96,0.0,0.0,0.0,0.0,0.55,146.0
2024-02-02,IRB_6700_02,Packaging_Line,70.02,1.64,311.73,38.44,114.9,10.68,0.87,0,0,96,0.0,0.0,0.0,0.0,0.54,143.5
2024-02-02,IRB_6700_03,Assembly_Line_A,66.92,1.87,433.82,38.79,111.7,5.25,0.84,0,0,96,0.0,0.0,0.0,0.0,0.56,149.6
2024-02-03,IRB_1200_01,Quality_Check,55.33,1.92,419.32,47.03,86.18,8.42,0.64,0,0,96,0.0,0.0,0.0,0.0,0.56,139.1
2024-02-03,IRB_1200_02,Assembly_Line_B,67.98,0.78,363.52,46.46,105.03,14.86,0.83,0,0,96,0.0,0.0,0.0,0.0,0.51,145.9
2024-02-03,IRB_1200_03,Welding_Station,71.6,1.33,382.43,38.51,90.02,9.28,0.69,0,0,96,0.0,0.0,0.0,0.0,0.56,158.9
2024-02-03,IRB_1200_04,Assembly_Line_A,55.13,1.35,249.99,40.88,108.18,13.61,0.83,0,0,96,0.0,0.0,0.0,0.0,0.57,118.9
2024-02-03,IRB_1200_05,Painting_Station,43.29,0.79,309.8,52.98,85.42,20.9,0.68,0,0,96,0.0,0.0,0.0,0.0,0.6,147.3
2024-02-03,IRB_6700_01,Quality_Check,61.4,1.42,433.66,45.3,108.29,5.34,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,151.8
2024-02-03,IRB_6700_02,Packaging_Line,69.89,1.64,313.66,38.5,114.76,10.48,0.87,0,0,96,0.0,0.0,0.0,0.0,0.53,140.6
2024-02-03,IRB_6700_03,Assembly_Line_A,67.36,1.89,436.62,38.6,111.74,5.34,0.83,0,0,96,0.0,0.0,0.0,0.0,0.58,142.5
2024-02-04,IRB_1200_01,Quality_Check,54.89,1.92,418.71,47.0,86.4,8.19,0.65,0,0,96,0.0,0.0,0.0,0.0,0.57,131.3
2024-02-04,IRB_1200_02,Assembly_Line_B,68.17,0.76,364.16,46.4,105.07,15.56,0.84,0,0,96,0.0,0.0,0.0,0.0,0.55,144.8
2024-02-04,IRB_1200_03,Welding_Station,71.64,1.35,378.48,38.47,89.28,8.8,0.69,0,0,96,0.0,0.0,0.0,0.0,0.53,148.0
2024-02-04,IRB_1200_04,Assembly_Line_A,55.4,1.34,249.58,40.9,108.08,13.46,0.83,0,0,96,0.0,0.0,0.0,0.0,0.57,142.3
2024-02-04,IRB_1200_05,Painting_Station,43.6,0.81,313.59,52.74,85.57,20.39,0.68,0,0,96,0.0,0.0,0.0,0.0,0.54,137.8
2024-02-04,IRB_6700_01,Quality_Check,61.48,1.42,432.9,45.23,108.47,4.81,0.83,0,0,96,0.0,0.0,0.0,0.0,0.51,151.5
2024-02-04,IRB_6700_02,Packaging_Line,69.57,1.64,311.65,38.35,115.15,10.65,0.87,0,0,96,0.0,0.0,0.0,0.0,0.56,133.0
2024-02-04,IRB_6700_03,Assembly_Line_A,67.0,1.89,432.86,38.69,111.56,6.71,0.84,0,0,96,0.0,0.0,0.0,0.0,0.58,166.6
2024-02-05,IRB_1200_01,Quality_Check,55.02,1.93,419.23,46.87,85.75,9.08,0.64,0,0,96,0.0,0.0,0.0,0.0,0.52,158.8
2024-02-05,IRB_1200_02,Assembly_Line_B,68.49,0.77,364.0,46.45,105.53,16.46,0.84,0,0,96,0.0,0.0,0.0,0.0,0.54,142.4
2024-02-05,IRB_1200_03,Welding_Station,71.58,1.33,377.82,38.48,89.81,9.42,0.69,0,0,96,0.0,0.0,0.0,0.0,0.59,148.5
2024-02-05,IRB_1200_04,Assembly_Line_A,55.91,1.36,251.33,40.93,107.8,13.56,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,145.7
2024-02-05,IRB_1200_05,Painting_Station,43.58,0.79,310.41,53.04,86.04,20.66,0.68,0,0,96,0.0,0.0,0.0,0.0,0.55,136.1
2024-02-05,IRB_6700_01,Quality_Check,61.72,1.42,433.06,45.21,108.07,5.07,0.83,0,0,96,0.0,0.0,0.0,0.0,0.51,145.8
2024-02-05,IRB_6700_02,Packaging_Line,69.71,1.66,312.61,38.43,114.87,9.98,0.87,0,0,96,0.0,0.0,0.0,0.0,0.5,154.9
2024-02-05,IRB_6700_03,Assembly_Line_A,67.29,1.89,433.51,38.77,111.42,4.88,0.83,0,0,96,0.0,0.0,0.0,0.0,0.56,153.3
2024-02-06,IRB_1200_01,Quality_Check,55.05,1.92,419.73,47.01,86.25,8.33,0.64,0,0,96,0.0,0.0,0.0,0.0,0.57,122.1
2024-02-06,IRB_1200_02,Assembly_Line_B,67.81,0.78,364.57,46.32,105.07,15.05,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,145.7
2024-02-06,IRB_1200_03,Welding_Station,71.24,1.35,379.53,38.35,89.55,8.55,0.69,0,0,96,0.0,0.0,0.0,0.0,0.57,150.1
2024-02-06,IRB_1200_04,Assembly_Line_A,55.43,1.33,249.07,40.93,108.03,13.58,0.83,0,0,96,0.0,0.0,0.0,0.0,0.52,131.9
2024-02-06,IRB_1200_05,Painting_Station,43.16,0.81,309.45,52.95,84.99,21.19,0.67,0,0,96,0.0,0.0,0.0,0.0,0.58,137.5
2024-02-06,IRB_6700_01,Quality_Check,61.5,1.42,434.18,45.27,108.29,4.89,0.83,0,0,96,0.0,0.0,0.0,0.0,0.5,146.6
2024-02-06,IRB_6700_02,Packaging_Line,69.78,1.65,312.19,38.37,115.08,9.72,0.87,0,0,96,0.0,0.0,0.0,0.0,0.49,149.0
2024-02-06,IRB_6700_03,Assembly_Line_A,66.82,1.9,434.51,38.74,111.7,6.03,0.84,0,0,96,0.0,0.0,0.0,0.0,0.56,153.6
2024-02-07,IRB_1200_01,Quality_Check,54.84,1.92,419.33,47.07,86.35,7.88,0.65,0,0,96,0.0,0.0,0.0,0.0,0.51,159.1
2024-02-07,IRB_1200_02,Assembly_Line_B,68.06,0.78,366.08,46.23,104.97,15.05,0.83,0,0,96,0.0,0.0,0.0,0.0,0.5,152.6
2024-02-07,IRB_1200_03,Welding_Station,71.49,1.34,378.62,38.38,89.36,9.33,0.69,0,0,96,0.0,0.0,0.0,0.0,0.51,149.8
2024-02-07,IRB_1200_04,Assembly_Line_A,55.39,1.33,249.26,40.95,107.91,14.64,0.83,0,0,96,0.0,0.0,0.0,0.0,0.55,153.4
2024-02-07,IRB_1200_05,Painting_Station,43.4,0.82,309.16,52.97,85.77,20.36,0.68,0,0,96,0.0,0.0,0.0,0.0,0.55,131.4
2024-02-07,IRB_6700_01,Quality_Check,61.44,1.41,433.95,45.27,108.04,5.1,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,153.2
2024-02-07,IRB_6700_02,Packaging_Line,69.92,1.64,313.75,38.21,114.91,10.27,0.87,0,0,96,0.0,0.0,0.0,0.0,0.58,155.9
2024-02-07,IRB_6700_03,Assembly_Line_A,67.35,1.89,433.39,38.83,111.61,5.88,0.83,0,0,96,0.0,0.0,0.0,0.0,0.47,151.8
2024-02-08,IRB_1200_01,Quality_Check,54.91,1.93,420.62,47.13,85.75,8.16,0.64,0,0,96,0.0,0.0,0.0,0.0,0.5,140.6
2024-02-08,IRB_1200_02,Assembly_Line_B,67.86,0.78,366.49,46.44,105.17,14.46,0.84,0,0,96,0.0,0.0,0.0,0.0,0.49,144.0
2024-02-08,IRB_1200_03,Welding_Station,71.66,1.35,380.13,38.33,90.03,8.51,0.69,0,0,96,0.0,0.0,0.0,0.0,0.56,154.2
2024-02-08,IRB_1200_04,Assembly_Line_A,55.36,1.34,249.49,40.83,108.32,14.01,0.84,0,0,96,0.0,0.0,0.0,0.0,0.52,138.9
2024-02-08,IRB_1200_05,Painting_Station,43.22,0.79,308.31,52.9,85.87,20.92,0.68,0,0,96,0.0,0.0,0.0,0.0,0.55,153.0
2024-02-08,IRB_6700_01,Quality_Check,61.64,1.43,432.27,45.28,108.35,4.92,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,159.2
2024-02-08,IRB_6700_02,Packaging_Line,69.7,1.65,312.72,38.23,115.57,10.69,0.88,0,0,96,0.0,0.0,0.0,0.0,0.53,133.4
2024-02-08,IRB_6700_03,Assembly_Line_A,66.95,1.9,435.55,38.71,111.56,5.48,0.84,0,0,96,0.0,0.0,0.0,0.0,0.57,144.4
2024-02-09,IRB_1200_01,Quality_Check,55.02,1.9,419.94,47.0,86.02,7.54,0.64,0,0,96,0.0,0.0,0.0,0.0,0.55,156.3
2024-02-09,IRB_1200_02,Assembly_Line_B,68.01,0.76,365.29,46.46,104.43,15.22,0.83,0,0,96,0.0,0.0,0.0,0.0,0.58,139.7
2024-02-09,IRB_1200_03,Welding_Station,71.21,1.34,379.5,38.56,89.56,8.85,0.69,0,0,96,0.0,0.0,0.0,0.0,0.56,152.5
2024-02-09,IRB_1200_04,Assembly_Line_A,55.28,1.31,251.1,40.93,108.52,14.62,0.84,0,0,96,0.0,0.0,0.0,0.0,0.58,139.2
2024-02-09,IRB_1200_05,Painting_Station,43.49,0.81,310.67,52.95,85.68,20.01,0.68,0,0,96,0.0,0.0,0.0,0.0,0.53,146.4
2024-02-09,IRB_6700_01,Quality_Check,61.31,1.41,435.61,45.33,108.64,6.98,0.84,0,0,96,0.0,0.0,0.0,0.0,0.53,135.0
2024-02-09,IRB_6700_02,Packaging_Line,70.14,1.66,310.29,38.31,115.16,10.39,0.87,0,0,96,0.0,0.0,0.0,0.0,0.49,150.6
2024-02-09,IRB_6700_03,Assembly_Line_A,66.91,1.88,432.26,38.7,111.48,5.08,0.84,0,0,96,0.0,0.0,0.0,0.0,0.55,131.5
2024-02-10,IRB_1200_01,Quality_Check,55.01,1.95,419.44,47.14,86.1,8.69,0.64,0,0,96,0.0,0.0,0.0,0.0,0.52,155.0
2024-02-10,IRB_1200_02,Assembly_Line_B,68.13,0.77,366.49,46.31,105.13,15.56,0.84,0,0,96,0.0,0.0,0.0,0.0,0.54,148.8
2024-02-10,IRB_1200_03,Welding_Station,71.48,1.33,377.91,38.37,89.41,9.82,0.69,0,0,96,0.0,0.0,0.0,0.0,0.58,149.4
2024-02-10,IRB_1200_04,Assembly_Line_A,55.68,1.34,249.41,40.9,108.34,13.59,0.83,0,0,96,0.0,0.0,0.0,0.0,0.5,140.4
2024-02-10,IRB_1200_05,Painting_Station,43.27,0.78,311.44,53.07,85.45,22.1,0.68,0,0,96,0.0,0.0,0.0,0.0,0.55,152.1
2024-02-10,IRB_6700_01,Quality_Check,61.18,1.43,434.63,45.23,108.1,5.64,0.83,0,0,96,0.0,0.0,0.0,0.0,0.52,157.3
2024-02-10,IRB_6700_02,Packaging_Line,69.99,1.65,311.61,38.42,115.06,10.63,0.87,0,0,96,0.0,0.0,0.0,0.0,0.54,149.8
2024-02-10,IRB_6700_03,Assembly_Line_A,66.99,1.89,434.08,38.83,111.15,5.61,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,139.7
2024-02-11,IRB_1200_01,Quality_Check,54.98,1.93,420.22,47.06,85.9,8.36,0.64,0,0,96,0.0,0.0,0.0,0.0,0.57,145.1
2024-02-11,IRB_1200_02,Assembly_Line_B,68.43,0.78,365.07,46.23,105.28,15.5,0.83,0,0,96,0.0,0.0,0.0,0.0,0.53,137.3
2024-02-11,IRB_1200_03,Welding_Station,71.48,1.33,381.8,38.56,89.4,9.56,0.69,0,0,96,0.0,0.0,0.0,0.0,0.59,129.2
2024-02-11,IRB_1200_04,Assembly_Line_A,55.31,1.33,249.52,40.91,108.07,14.46,0.83,0,0,96,0.0,0.0,0.0,0.0,0.54,157.0
2024-02-11,IRB_1200_05,Painting_Station,43.36,0.81,311.25,52.84,85.81,19.71,0.68,0,0,96,0.0,0.0,0.0,0.0,0.56,131.2
2024-02-11,IRB_6700_01,Quality_Check,61.75,1.42,435.25,45.03,108.47,5.52,0.83,0,0,96,0.0,0.0,0.0,0.0,0.55,153.8
2024-02-11,IRB_6700_02,Packaging_Line,69.52,1.64,313.3,38.2,115.07,9.93,0.87,0,0,96,0.0,0.0,0.0,0.0,0.59,148.1
